4.45137	0.0531594	-16597.9	-15762.5	-15762.5	0
4.46869	0.0527266	-16458.5	-15636.3	-15636.3	0
4.48601	0.0522991	-16320.9	-15511.7	-15511.7	0
4.50333	0.0518769	-16185.1	-15388.7	-15388.7	0
4.52065	0.0514598	-16051	-15267	-15267	0
4.53797	0.0510479	-15918.6	-15146.9	-15146.9	0
4.55529	0.0506409	-15787.8	-15028.1	-15028.1	0
4.57261	0.0502388	-15658.7	-14910.8	-14910.8	0
4.58993	0.0498416	-15531.2	-14794.8	-14794.8	0
4.60726	0.0494492	-15405.3	-14680.3	-14680.3	0
4.62458	0.0490614	-15281	-14567	-14567	0
4.6419	0.0486783	-15158.1	-14455.1	-14455.1	0
4.65922	0.0482997	-15036.8	-14344.4	-14344.4	0
4.67654	0.0479256	-14917	-14235.1	-14235.1	0
4.69386	0.0475558	-14798.6	-14127	-14127	0
4.71118	0.0471904	-14681.7	-14020.1	-14020.1	0
4.7285	0.0468292	-14566.1	-13914.5	-13914.5	0
4.74582	0.0464723	-14452	-13810	-13810	0
4.76314	0.0461194	-14339.2	-13706.8	-13706.8	0
4.78046	0.0457706	-14227.8	-13604.7	-13604.7	0
4.79778	0.0454258	-14117.6	-13503.7	-13503.7	0
4.8151	0.045085	-14008.8	-13403.9	-13403.9	0
4.83242	0.044748	-13901.3	-13305.2	-13305.2	0
4.84974	0.0444148	-13795	-13207.6	-13207.6	0
4.86706	0.0440854	-13689.9	-13111.1	-13111.1	0
4.88438	0.0437597	-13586.1	-13015.6	-13015.6	0
4.9017	0.0434376	-13483.5	-12921.2	-12921.2	0
4.91902	0.0431192	-13382	-12827.8	-12827.8	0
4.93634	0.0428042	-13281.8	-12735.5	-12735.5	0
4.95367	0.0424928	-13182.6	-12644.1	-12644.1	0
4.97099	0.0421847	-13084.6	-12553.7	-12553.7	0
4.98831	0.0418801	-12987.7	-12464.3	-12464.3	0
5.00563	0.0415788	-12891.9	-12375.9	-12375.9	0
5.02295	0.0412808	-12797.1	-12288.4	-12288.4	0
5.04027	0.040986	-12703.5	-12201.8	-12201.8	0
5.05759	0.0406944	-12610.8	-12116.2	-12116.2	0
5.07491	0.0404059	-12519.2	-12031.4	-12031.4	0
5.09223	0.0401205	-12428.6	-11947.6	-11947.6	0
